,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,worldwide_gross,worldwide_profit,release_date,percent_returns
2318,25.619,Teenage Mutant Ninja Turtles,5.8,4259,24702.2,101.0,Comedy,125000000,485004754,360004754,2014-08-08,388.0038032
2319,25.597,Nightcrawler,7.7,5860,45122.0,117.0,Crime,8500000,50334418,41834418,2014-10-31,592.1696235294118
2320,25.597,Nightcrawler,7.7,5860,45122.0,117.0,Drama,8500000,50334418,41834418,2014-10-31,592.1696235294118
2321,25.597,Nightcrawler,7.7,5860,45122.0,117.0,Thriller,8500000,50334418,41834418,2014-10-31,592.1696235294118
2322,25.215,Pompeii,5.4,2078,11221.2,105.0,Action,80000000,108469033,28469033,2014-02-21,135.58629125
2323,25.215,Pompeii,5.4,2078,11221.2,105.0,Adventure,80000000,108469033,28469033,2014-02-21,135.58629125
2324,25.215,Pompeii,5.4,2078,11221.2,105.0,Drama,80000000,108469033,28469033,2014-02-21,135.58629125
2325,24.982,Godzilla,6.1,5053,30823.3,123.0,Action,160000000,529076069,369076069,2014-05-16,330.672543125
2326,24.982,Godzilla,6.1,5053,30823.3,123.0,Adventure,160000000,529076069,369076069,2014-05-16,330.672543125
2327,24.982,Godzilla,6.1,5053,30823.3,123.0,Sci-Fi,160000000,529076069,369076069,2014-05-16,330.672543125
2328,23.922,Hercules,5.6,2606,14593.599999999999,98.0,Action,70000000,250700000,180700000,2014-07-25,358.14285714285717
2329,23.922,Hercules,5.6,2606,14593.599999999999,98.0,Adventure,70000000,250700000,180700000,2014-07-25,358.14285714285717
2330,23.922,Hercules,5.6,2606,14593.599999999999,98.0,Fantasy,70000000,250700000,180700000,2014-07-25,358.14285714285717
2331,23.68,300: Rise of an Empire,6.0,3870,23220.0,102.0,Action,110000000,330780051,220780051,2014-03-07,300.7091372727273
2332,23.68,300: Rise of an Empire,6.0,3870,23220.0,102.0,Fantasy,110000000,330780051,220780051,2014-03-07,300.7091372727273
2333,23.68,300: Rise of an Empire,6.0,3870,23220.0,102.0,War,110000000,330780051,220780051,2014-03-07,300.7091372727273
2334,20.961,Transformers: Age of Extinction,5.8,4805,27869.0,165.0,Action,210000000,1104039076,894039076,2014-06-27,525.7328933333333
2335,20.961,Transformers: Age of Extinction,5.8,4805,27869.0,165.0,Adventure,210000000,1104039076,894039076,2014-06-27,525.7328933333333
2336,20.961,Transformers: Age of Extinction,5.8,4805,27869.0,165.0,Sci-Fi,210000000,1104039076,894039076,2014-06-27,525.7328933333333
2337,20.899,Penguins of Madagascar,6.4,2273,14547.2,92.0,Adventure,132000000,366942531,234942531,2014-11-26,277.98676590909093
2338,20.899,Penguins of Madagascar,6.4,2273,14547.2,92.0,Animation,132000000,366942531,234942531,2014-11-26,277.98676590909093
2339,20.899,Penguins of Madagascar,6.4,2273,14547.2,92.0,Comedy,132000000,366942531,234942531,2014-11-26,277.98676590909093
2340,20.896,Sin City: A Dame to Kill For,6.3,2210,13923.0,102.0,Crime,65000000,40650842,-24349158,2014-08-22,62.53975692307693
2341,20.896,Sin City: A Dame to Kill For,6.3,2210,13923.0,102.0,Thriller,65000000,40650842,-24349158,2014-08-22,62.53975692307693
2342,20.847,The Amazing Spider-Man 2,6.4,7220,46208.0,142.0,Action,200000000,708996336,508996336,2014-05-02,354.49816799999996
2343,20.847,The Amazing Spider-Man 2,6.4,7220,46208.0,142.0,Adventure,200000000,708996336,508996336,2014-05-02,354.49816799999996
2344,20.847,The Amazing Spider-Man 2,6.4,7220,46208.0,142.0,Sci-Fi,200000000,708996336,508996336,2014-05-02,354.49816799999996
2345,20.429,Sex Tape,5.3,2684,14225.199999999999,94.0,Comedy,40000000,126069509,86069509,2014-07-18,315.1737725
2346,20.429,Sex Tape,5.3,2684,14225.199999999999,94.0,Romance,40000000,126069509,86069509,2014-07-18,315.1737725
2347,20.064,Night at the Museum: Secret of the Tomb,6.1,3536,21569.6,98.0,Adventure,127000000,353756621,226756621,2014-12-19,278.54852047244094
2348,20.064,Night at the Museum: Secret of the Tomb,6.1,3536,21569.6,98.0,Comedy,127000000,353756621,226756621,2014-12-19,278.54852047244094
2349,20.064,Night at the Museum: Secret of the Tomb,6.1,3536,21569.6,98.0,Family,127000000,353756621,226756621,2014-12-19,278.54852047244094
2350,19.753,Edge of Tomorrow,7.6,8047,61157.2,113.0,Action,178000000,370541256,192541256,2014-06-06,208.16924494382022
2351,19.753,Edge of Tomorrow,7.6,8047,61157.2,113.0,Sci-Fi,178000000,370541256,192541256,2014-06-06,208.16924494382022
2352,19.375,The Lego Movie,7.4,4839,35808.6,100.0,Action,60000000,457729388,397729388,2014-02-07,762.8823133333333
2353,19.375,The Lego Movie,7.4,4839,35808.6,100.0,Adventure,60000000,457729388,397729388,2014-02-07,762.8823133333333
2354,19.375,The Lego Movie,7.4,4839,35808.6,100.0,Animation,60000000,457729388,397729388,2014-02-07,762.8823133333333
2355,19.373,A Walk Among the Tombstones,6.3,1685,10615.5,114.0,Action,28000000,62108587,34108587,2014-09-19,221.81638214285715
2356,19.373,A Walk Among the Tombstones,6.3,1685,10615.5,114.0,Crime,28000000,62108587,34108587,2014-09-19,221.81638214285715
2357,19.373,A Walk Among the Tombstones,6.3,1685,10615.5,114.0,Drama,28000000,62108587,34108587,2014-09-19,221.81638214285715
2358,19.274,Maleficent,7.0,8143,57001.0,97.0,Action,180000000,758536735,578536735,2014-05-30,421.40929722222216
2359,19.274,Maleficent,7.0,8143,57001.0,97.0,Adventure,180000000,758536735,578536735,2014-05-30,421.40929722222216
2360,19.274,Maleficent,7.0,8143,57001.0,97.0,Family,180000000,758536735,578536735,2014-05-30,421.40929722222216
2361,18.797,The Expendables 3,6.1,2876,17543.6,126.0,Action,100000000,209461378,109461378,2014-08-15,209.461378
2362,18.797,The Expendables 3,6.1,2876,17543.6,126.0,Adventure,100000000,209461378,109461378,2014-08-15,209.461378
2363,18.797,The Expendables 3,6.1,2876,17543.6,126.0,Thriller,100000000,209461378,109461378,2014-08-15,209.461378
2364,18.473,American Sniper,7.4,7658,56669.200000000004,133.0,Action,58000000,547326372,489326372,2014-12-25,943.6661586206898
2365,18.473,American Sniper,7.4,7658,56669.200000000004,133.0,Biography,58000000,547326372,489326372,2014-12-25,943.6661586206898
2366,18.473,American Sniper,7.4,7658,56669.200000000004,133.0,Drama,58000000,547326372,489326372,2014-12-25,943.6661586206898
2367,18.473,American Sniper,7.4,7658,56669.200000000004,133.0,Action,58000000,547326372,489326372,2014-12-25,943.6661586206898
2368,18.473,American Sniper,7.4,7658,56669.200000000004,133.0,Biography,58000000,547326372,489326372,2014-12-25,943.6661586206898
2369,18.473,American Sniper,7.4,7658,56669.200000000004,133.0,Drama,58000000,547326372,489326372,2014-12-25,943.6661586206898
2370,18.421,Horrible Bosses 2,6.2,2581,16002.2,108.0,Comedy,40000000,105945357,65945357,2014-11-26,264.8633925
2371,18.421,Horrible Bosses 2,6.2,2581,16002.2,108.0,Crime,40000000,105945357,65945357,2014-11-26,264.8633925
2372,18.419,It Follows,6.5,3485,22652.5,100.0,Horror,2000000,23250755,21250755,2015-03-27,1162.5377500000002
2373,18.419,It Follows,6.5,3485,22652.5,100.0,Mystery,2000000,23250755,21250755,2015-03-27,1162.5377500000002
2374,18.419,It Follows,6.5,3485,22652.5,100.0,Horror,2000000,23250755,21250755,2015-03-27,1162.5377500000002
2375,18.419,It Follows,6.5,3485,22652.5,100.0,Mystery,2000000,23250755,21250755,2015-03-27,1162.5377500000002
2376,18.31,The Grand Budapest Hotel,8.0,8091,64728.0,99.0,Adventure,31000000,163981261,132981261,2014-03-07,528.9718096774194
2377,18.31,The Grand Budapest Hotel,8.0,8091,64728.0,99.0,Comedy,31000000,163981261,132981261,2014-03-07,528.9718096774194
2378,18.31,The Grand Budapest Hotel,8.0,8091,64728.0,99.0,Crime,31000000,163981261,132981261,2014-03-07,528.9718096774194
2379,18.11,Rio 2,6.3,1803,11358.9,101.0,Adventure,130000000,492846291,362846291,2014-04-11,379.11253153846155
2380,18.11,Rio 2,6.3,1803,11358.9,101.0,Animation,130000000,492846291,362846291,2014-04-11,379.11253153846155
2381,18.11,Rio 2,6.3,1803,11358.9,101.0,Comedy,130000000,492846291,362846291,2014-04-11,379.11253153846155
2382,18.073,Captain America: The Winter Soldier,7.7,11034,84961.8,136.0,Action,170000000,714401889,544401889,2014-04-04,420.2364052941176
2383,18.073,Captain America: The Winter Soldier,7.7,11034,84961.8,136.0,Adventure,170000000,714401889,544401889,2014-04-04,420.2364052941176
2384,18.073,Captain America: The Winter Soldier,7.7,11034,84961.8,136.0,Sci-Fi,170000000,714401889,544401889,2014-04-04,420.2364052941176
2385,17.851,RoboCop,5.8,3390,19662.0,117.0,Action,120000000,242981799,122981799,2014-02-12,202.48483249999998
2386,17.851,RoboCop,5.8,3390,19662.0,117.0,Crime,120000000,242981799,122981799,2014-02-12,202.48483249999998
2387,17.851,RoboCop,5.8,3390,19662.0,117.0,Sci-Fi,120000000,242981799,122981799,2014-02-12,202.48483249999998
2388,17.747,The November Man,6.1,852,5197.2,108.0,Action,15000000,34820335,19820335,2014-08-27,232.13556666666668
2389,17.747,The November Man,6.1,852,5197.2,108.0,Crime,15000000,34820335,19820335,2014-08-27,232.13556666666668
2390,17.747,The November Man,6.1,852,5197.2,108.0,Thriller,15000000,34820335,19820335,2014-08-27,232.13556666666668
2391,16.982,Divergent,6.9,8279,57125.100000000006,139.0,Action,85000000,276014965,191014965,2014-03-21,324.7234882352941
2392,16.982,Divergent,6.9,8279,57125.100000000006,139.0,Adventure,85000000,276014965,191014965,2014-03-21,324.7234882352941
2393,16.982,Divergent,6.9,8279,57125.100000000006,139.0,Mystery,85000000,276014965,191014965,2014-03-21,324.7234882352941
2394,16.73,Lucy,6.3,10019,63119.7,89.0,Action,40000000,457507776,417507776,2014-07-25,1143.76944
2395,16.73,Lucy,6.3,10019,63119.7,89.0,Sci-Fi,40000000,457507776,417507776,2014-07-25,1143.76944
2396,16.73,Lucy,6.3,10019,63119.7,89.0,Thriller,40000000,457507776,417507776,2014-07-25,1143.76944
2397,16.464000000000002,The Judge,7.3,2356,17198.8,141.0,Crime,50000000,76119388,26119388,2014-10-10,152.238776
2398,16.464000000000002,The Judge,7.3,2356,17198.8,141.0,Drama,50000000,76119388,26119388,2014-10-10,152.238776
2399,0.6,The Judge,7.5,2,15.0,141.0,Crime,50000000,76119388,26119388,2018-04-13,152.238776
2400,0.6,The Judge,7.5,2,15.0,141.0,Drama,50000000,76119388,26119388,2018-04-13,152.238776
2401,16.379,St. Vincent,7.1,1069,7589.9,102.0,Comedy,13000000,54837234,41837234,2014-10-31,421.8248769230769
2402,16.379,St. Vincent,7.1,1069,7589.9,102.0,Drama,13000000,54837234,41837234,2014-10-31,421.8248769230769
2403,16.07,Before I Go to Sleep,6.4,1098,7027.200000000001,92.0,Drama,22000000,19563579,-2436421,2014-10-31,88.9253590909091
2404,16.07,Before I Go to Sleep,6.4,1098,7027.200000000001,92.0,Horror,22000000,19563579,-2436421,2014-10-31,88.9253590909091
2405,16.07,Before I Go to Sleep,6.4,1098,7027.200000000001,92.0,Mystery,22000000,19563579,-2436421,2014-10-31,88.9253590909091
2406,16.03,The Fault in Our Stars,7.6,7236,54993.6,126.0,Drama,12000000,307166834,295166834,2014-05-16,2559.7236166666667
2407,16.03,The Fault in Our Stars,7.6,7236,54993.6,126.0,Romance,12000000,307166834,295166834,2014-05-16,2559.7236166666667
2408,15.964,Dumb and Dumber To,5.5,1842,10131.0,109.0,Adventure,40000000,156553592,116553592,2014-11-14,391.38398
2409,15.964,Dumb and Dumber To,5.5,1842,10131.0,109.0,Comedy,40000000,156553592,116553592,2014-11-14,391.38398
2410,15.924,Escobar: Paradise Lost,6.3,476,2998.7999999999997,120.0,Crime,17000000,3917679,-13082321,2014-10-11,23.045170588235294
2411,15.924,Escobar: Paradise Lost,6.3,476,2998.7999999999997,120.0,Drama,17000000,3917679,-13082321,2014-10-11,23.045170588235294
2412,15.924,Escobar: Paradise Lost,6.3,476,2998.7999999999997,120.0,History,17000000,3917679,-13082321,2014-10-11,23.045170588235294
2413,15.389,Ouija,5.1,1670,8517.0,89.0,Horror,5000000,103300632,98300632,2014-10-24,2066.01264
2414,15.389,Ouija,5.1,1670,8517.0,89.0,Mystery,5000000,103300632,98300632,2014-10-24,2066.01264
2415,15.389,Ouija,5.1,1670,8517.0,89.0,Thriller,5000000,103300632,98300632,2014-10-24,2066.01264
2416,15.237,Camp X-Ray,6.8,618,4202.4,117.0,Drama,1000000,101053,-898947,2014-10-17,10.1053
2417,15.237,Camp X-Ray,6.8,618,4202.4,117.0,War,1000000,101053,-898947,2014-10-17,10.1053
2418,14.979,Neighbors,6.2,4536,28123.2,97.0,Comedy,18000000,270944428,252944428,2014-05-09,1505.2468222222221
2419,14.795,The Drop,6.7,1215,8140.5,106.0,Crime,12600000,19054534,6454534,2014-09-12,151.22646031746032
2420,14.795,The Drop,6.7,1215,8140.5,106.0,Drama,12600000,19054534,6454534,2014-09-12,151.22646031746032
2421,14.735,Snowpiercer,6.8,4748,32286.399999999998,126.0,Action,40000000,88069880,48069880,2014-06-27,220.1747
2422,14.735,Snowpiercer,6.8,4748,32286.399999999998,126.0,Drama,40000000,88069880,48069880,2014-06-27,220.1747
2423,14.735,Snowpiercer,6.8,4748,32286.399999999998,126.0,Sci-Fi,40000000,88069880,48069880,2014-06-27,220.1747
2424,14.519,No Good Deed,5.8,286,1658.8,84.0,Action,13200000,54323210,41123210,2014-09-12,411.5394696969697
2425,14.519,No Good Deed,5.8,286,1658.8,84.0,Crime,13200000,54323210,41123210,2014-09-12,411.5394696969697
2426,14.519,No Good Deed,5.8,286,1658.8,84.0,Drama,13200000,54323210,41123210,2014-09-12,411.5394696969697
2427,14.244000000000002,Inherent Vice,6.6,1359,8969.4,148.0,Comedy,20000000,14772346,-5227654,2015-01-09,73.86173000000001
2428,14.244000000000002,Inherent Vice,6.6,1359,8969.4,148.0,Crime,20000000,14772346,-5227654,2015-01-09,73.86173000000001
2429,14.244000000000002,Inherent Vice,6.6,1359,8969.4,148.0,Drama,20000000,14772346,-5227654,2015-01-09,73.86173000000001
2430,14.244000000000002,Inherent Vice,6.6,1359,8969.4,148.0,Comedy,20000000,14772346,-5227654,2015-01-09,73.86173000000001
2431,14.244000000000002,Inherent Vice,6.6,1359,8969.4,148.0,Crime,20000000,14772346,-5227654,2015-01-09,73.86173000000001
2432,14.244000000000002,Inherent Vice,6.6,1359,8969.4,148.0,Drama,20000000,14772346,-5227654,2015-01-09,73.86173000000001
2433,14.055,Sabotage,5.5,779,4284.5,109.0,Action,35000000,18376443,-16623557,2014-03-28,52.50412285714285
2434,14.055,Sabotage,5.5,779,4284.5,109.0,Crime,35000000,18376443,-16623557,2014-03-28,52.50412285714285
2435,14.055,Sabotage,5.5,779,4284.5,109.0,Drama,35000000,18376443,-16623557,2014-03-28,52.50412285714285
2436,13.989,Annabelle,5.6,3357,18799.199999999997,99.0,Horror,6500000,256862920,250362920,2014-10-03,3951.7372307692303
2437,13.989,Annabelle,5.6,3357,18799.199999999997,99.0,Mystery,6500000,256862920,250362920,2014-10-03,3951.7372307692303
2438,13.989,Annabelle,5.6,3357,18799.199999999997,99.0,Thriller,6500000,256862920,250362920,2014-10-03,3951.7372307692303
2439,13.897,Left Behind,4.0,713,2852.0,86.0,Horror,16000000,20769209,4769209,2014-10-03,129.80755625
2440,13.897,Left Behind,4.0,713,2852.0,86.0,Mystery,16000000,20769209,4769209,2014-10-03,129.80755625
2441,13.897,Left Behind,4.0,713,2852.0,86.0,Thriller,16000000,20769209,4769209,2014-10-03,129.80755625
2442,13.866,The Theory of Everything,7.9,6412,50654.8,123.0,Biography,15000000,123327692,108327692,2014-11-26,822.1846133333333
2443,13.866,The Theory of Everything,7.9,6412,50654.8,123.0,Drama,15000000,123327692,108327692,2014-11-26,822.1846133333333
2444,13.866,The Theory of Everything,7.9,6412,50654.8,123.0,Romance,15000000,123327692,108327692,2014-11-26,822.1846133333333
2445,13.754,The Legend of Hercules,4.5,805,3622.5,99.0,Action,70000000,58953319,-11046681,2014-01-10,84.21902714285714
2446,13.754,The Legend of Hercules,4.5,805,3622.5,99.0,Adventure,70000000,58953319,-11046681,2014-01-10,84.21902714285714
2447,13.754,The Legend of Hercules,4.5,805,3622.5,99.0,Fantasy,70000000,58953319,-11046681,2014-01-10,84.21902714285714
2448,13.726,Into the Woods,5.7,2880,16416.0,125.0,Adventure,56200000,213116401,156916401,2014-12-25,379.21067793594307
2449,13.726,Into the Woods,5.7,2880,16416.0,125.0,Comedy,56200000,213116401,156916401,2014-12-25,379.21067793594307
2450,13.726,Into the Woods,5.7,2880,16416.0,125.0,Drama,56200000,213116401,156916401,2014-12-25,379.21067793594307
2451,13.723,Need for Speed,6.1,2389,14572.9,132.0,Action,66000000,194169619,128169619,2014-03-14,294.19639242424245
2452,13.723,Need for Speed,6.1,2389,14572.9,132.0,Crime,66000000,194169619,128169619,2014-03-14,294.19639242424245
2453,13.723,Need for Speed,6.1,2389,14572.9,132.0,Thriller,66000000,194169619,128169619,2014-03-14,294.19639242424245
2454,13.528,The Rover,6.2,435,2697.0,103.0,Action,8500000,3180252,-5319748,2014-07-18,37.41472941176471
2455,13.528,The Rover,6.2,435,2697.0,103.0,Crime,8500000,3180252,-5319748,2014-07-18,37.41472941176471
2456,13.528,The Rover,6.2,435,2697.0,103.0,Drama,8500000,3180252,-5319748,2014-07-18,37.41472941176471
2457,13.422,Annie,6.1,770,4697.0,118.0,Comedy,65000000,139829625,74829625,2014-12-19,215.1225
2458,13.422,Annie,6.1,770,4697.0,118.0,Drama,65000000,139829625,74829625,2014-12-19,215.1225
2459,13.422,Annie,6.1,770,4697.0,118.0,Family,65000000,139829625,74829625,2014-12-19,215.1225
2460,12.861,The Monuments Men,5.9,2229,13151.1,118.0,Comedy,70000000,158702748,88702748,2014-02-07,226.71821142857144
2461,12.861,The Monuments Men,5.9,2229,13151.1,118.0,Drama,70000000,158702748,88702748,2014-02-07,226.71821142857144
2462,12.861,The Monuments Men,5.9,2229,13151.1,118.0,History,70000000,158702748,88702748,2014-02-07,226.71821142857144
2463,12.813,Mr. Peabody & Sherman,6.6,1357,8956.199999999999,92.0,Adventure,145000000,269806430,124806430,2014-03-07,186.07340000000002
2464,12.813,Mr. Peabody & Sherman,6.6,1357,8956.199999999999,92.0,Animation,145000000,269806430,124806430,2014-03-07,186.07340000000002
2465,12.813,Mr. Peabody & Sherman,6.6,1357,8956.199999999999,92.0,Comedy,145000000,269806430,124806430,2014-03-07,186.07340000000002
2466,12.7,"I, Frankenstein",5.2,1090,5668.0,92.0,Action,65000000,74575290,9575290,2014-01-24,114.7312153846154
2467,12.7,"I, Frankenstein",5.2,1090,5668.0,92.0,Fantasy,65000000,74575290,9575290,2014-01-24,114.7312153846154
2468,12.7,"I, Frankenstein",5.2,1090,5668.0,92.0,Horror,65000000,74575290,9575290,2014-01-24,114.7312153846154
2469,12.354,Unbroken,7.4,2240,16576.0,104.0,Drama,65000000,163527824,98527824,2014-12-25,251.5812676923077
2470,12.271,A Most Violent Year,6.6,792,5227.2,125.0,Crime,20000000,8846875,-11153125,2014-12-31,44.234375
2471,12.271,A Most Violent Year,6.6,792,5227.2,125.0,Drama,20000000,8846875,-11153125,2014-12-31,44.234375
2472,12.271,A Most Violent Year,6.6,792,5227.2,125.0,Thriller,20000000,8846875,-11153125,2014-12-31,44.234375
2473,12.271,A Most Violent Year,6.6,792,5227.2,125.0,Crime,20000000,8846875,-11153125,2014-12-31,44.234375
2474,12.271,A Most Violent Year,6.6,792,5227.2,125.0,Drama,20000000,8846875,-11153125,2014-12-31,44.234375
2475,12.271,A Most Violent Year,6.6,792,5227.2,125.0,Thriller,20000000,8846875,-11153125,2014-12-31,44.234375
2476,12.047,If I Stay,7.4,2703,20002.2,107.0,Drama,11000000,78356170,67356170,2014-08-22,712.3288181818182
2477,12.047,If I Stay,7.4,2703,20002.2,107.0,Fantasy,11000000,78356170,67356170,2014-08-22,712.3288181818182
2478,12.047,If I Stay,7.4,2703,20002.2,107.0,Music,11000000,78356170,67356170,2014-08-22,712.3288181818182
2479,12.017,Big Eyes,7.0,2153,15071.0,106.0,Biography,10000000,27317872,17317872,2014-12-25,273.17872
2480,12.017,Big Eyes,7.0,2153,15071.0,106.0,Crime,10000000,27317872,17317872,2014-12-25,273.17872
2481,12.017,Big Eyes,7.0,2153,15071.0,106.0,Drama,10000000,27317872,17317872,2014-12-25,273.17872
2482,12.003,Blood Ties,6.1,268,1634.8,87.0,Drama,26000000,2923959,-23076041,2014-03-21,11.245996153846153
2483,11.502,The Babadook,6.4,3528,22579.2,94.0,Drama,2000000,7482387,5482387,2014-11-28,374.11935
2484,11.502,The Babadook,6.4,3528,22579.2,94.0,Horror,2000000,7482387,5482387,2014-11-28,374.11935
2485,11.392,The Book of Life,7.4,1228,9087.2,95.0,Adventure,50000000,97651543,47651543,2014-10-17,195.30308599999998
2486,11.392,The Book of Life,7.4,1228,9087.2,95.0,Animation,50000000,97651543,47651543,2014-10-17,195.30308599999998
2487,11.392,The Book of Life,7.4,1228,9087.2,95.0,Comedy,50000000,97651543,47651543,2014-10-17,195.30308599999998
2488,11.283,Deliver Us from Evil,6.1,1104,6734.4,118.0,Horror,30000000,87956618,57956618,2014-07-02,293.18872666666664
2489,11.283,Deliver Us from Evil,6.1,1104,6734.4,118.0,Mystery,30000000,87956618,57956618,2014-07-02,293.18872666666664
2490,11.283,Deliver Us from Evil,6.1,1104,6734.4,118.0,Thriller,30000000,87956618,57956618,2014-07-02,293.18872666666664
2491,11.219,The Boxtrolls,6.7,1016,6807.2,96.0,Adventure,60000000,111946251,51946251,2014-09-26,186.577085
2492,11.219,The Boxtrolls,6.7,1016,6807.2,96.0,Animation,60000000,111946251,51946251,2014-09-26,186.577085
2493,11.219,The Boxtrolls,6.7,1016,6807.2,96.0,Comedy,60000000,111946251,51946251,2014-09-26,186.577085
2494,11.175999999999998,22 Jump Street,6.9,5167,35652.3,112.0,Action,50000000,331333876,281333876,2014-06-13,662.6677520000001
2495,11.175999999999998,22 Jump Street,6.9,5167,35652.3,112.0,Comedy,50000000,331333876,281333876,2014-06-13,662.6677520000001
2496,11.175999999999998,22 Jump Street,6.9,5167,35652.3,112.0,Crime,50000000,331333876,281333876,2014-06-13,662.6677520000001
2497,11.140999999999998,Boyhood,7.5,3097,23227.5,165.0,Drama,4000000,57273049,53273049,2014-07-11,1431.826225
2498,11.095,Mommy,8.3,1399,11611.7,139.0,Drama,4900000,17536004,12636004,2014-08-29,357.87763265306126
2499,11.061,Jack Ryan: Shadow Recruit,6.1,1687,10290.699999999999,105.0,Action,60000000,131377412,71377412,2014-01-17,218.9623533333333
2500,11.061,Jack Ryan: Shadow Recruit,6.1,1687,10290.699999999999,105.0,Drama,60000000,131377412,71377412,2014-01-17,218.9623533333333
2501,11.061,Jack Ryan: Shadow Recruit,6.1,1687,10290.699999999999,105.0,Thriller,60000000,131377412,71377412,2014-01-17,218.9623533333333
2502,11.011,3 Days to Kill,6.1,1279,7801.9,117.0,Action,28000000,38959900,10959900,2014-02-14,139.14249999999998
2503,11.011,3 Days to Kill,6.1,1279,7801.9,117.0,Drama,28000000,38959900,10959900,2014-02-14,139.14249999999998
2504,11.011,3 Days to Kill,6.1,1279,7801.9,117.0,Thriller,28000000,38959900,10959900,2014-02-14,139.14249999999998
2505,10.979,Tammy,5.2,735,3822.0,97.0,Comedy,20000000,96407655,76407655,2014-07-03,482.038275
2506,10.979,Tammy,5.2,735,3822.0,97.0,Romance,20000000,96407655,76407655,2014-07-03,482.038275
2507,10.899,13 Sins,6.3,576,3628.7999999999997,93.0,Horror,4000000,47552,-3952448,2014-04-18,1.1887999999999999
2508,10.899,13 Sins,6.3,576,3628.7999999999997,93.0,Thriller,4000000,47552,-3952448,2014-04-18,1.1887999999999999
2509,10.841,Oculus,6.4,1747,11180.800000000001,104.0,Horror,5000000,44115496,39115496,2014-04-03,882.3099199999999
2510,10.841,Oculus,6.4,1747,11180.800000000001,104.0,Mystery,5000000,44115496,39115496,2014-04-03,882.3099199999999
2511,10.831,Ride Along,6.2,1277,7917.400000000001,99.0,Action,25000000,153733800,128733800,2014-01-17,614.9352
2512,10.831,Ride Along,6.2,1277,7917.400000000001,99.0,Comedy,25000000,153733800,128733800,2014-01-17,614.9352
2513,10.831,Ride Along,6.2,1277,7917.400000000001,99.0,Crime,25000000,153733800,128733800,2014-01-17,614.9352
2514,10.828,Begin Again,7.2,2089,15040.800000000001,68.0,Drama,8000000,68838736,60838736,2014-07-11,860.4842
2515,10.828,Begin Again,7.2,2089,15040.800000000001,68.0,Family,8000000,68838736,60838736,2014-07-11,860.4842
2516,10.747,Still Alice,7.5,1946,14595.0,101.0,Drama,5000000,41699612,36699612,2014-12-05,833.99224
2517,10.613,Blended,6.7,1709,11450.300000000001,117.0,Comedy,45000000,127990741,82990741,2014-05-23,284.4238688888889
2518,10.613,Blended,6.7,1709,11450.300000000001,117.0,Romance,45000000,127990741,82990741,2014-05-23,284.4238688888889
2520,10.581,Draft Day,6.6,460,3036.0,110.0,Drama,25000000,29847480,4847480,2014-04-11,119.38991999999999
2521,10.581,Draft Day,6.6,460,3036.0,110.0,Sport,25000000,29847480,4847480,2014-04-11,119.38991999999999
2522,10.501,The Nut Job,5.6,529,2962.3999999999996,85.0,Adventure,30000000,122529966,92529966,2014-01-17,408.43322000000006
2523,10.501,The Nut Job,5.6,529,2962.3999999999996,85.0,Animation,30000000,122529966,92529966,2014-01-17,408.43322000000006
2524,10.501,The Nut Job,5.6,529,2962.3999999999996,85.0,Comedy,30000000,122529966,92529966,2014-01-17,408.43322000000006
2525,10.341,The Skeleton Twins,6.7,394,2639.8,93.0,Comedy,1000000,5797192,4797192,2014-09-12,579.7192
2526,10.341,The Skeleton Twins,6.7,394,2639.8,93.0,Drama,1000000,5797192,4797192,2014-09-12,579.7192
2527,10.341,The Skeleton Twins,6.7,394,2639.8,93.0,Romance,1000000,5797192,4797192,2014-09-12,579.7192
2528,10.267,A Most Wanted Man,6.5,784,5096.0,122.0,Crime,15000000,36068890,21068890,2014-07-25,240.45926666666668
2529,10.267,A Most Wanted Man,6.5,784,5096.0,122.0,Drama,15000000,36068890,21068890,2014-07-25,240.45926666666668
2530,10.267,A Most Wanted Man,6.5,784,5096.0,122.0,Thriller,15000000,36068890,21068890,2014-07-25,240.45926666666668
2531,10.151,Conspiracy Theory,6.5,707,4595.5,79.0,Horror,80000000,142783718,62783718,1997-08-08,178.4796475
2532,10.151,Conspiracy Theory,6.5,707,4595.5,79.0,Thriller,80000000,142783718,62783718,1997-08-08,178.4796475
2533,1.037,Conspiracy Theory,2.0,3,6.0,79.0,Horror,80000000,142783718,62783718,2016-01-29,178.4796475
2534,1.037,Conspiracy Theory,2.0,3,6.0,79.0,Thriller,80000000,142783718,62783718,2016-01-29,178.4796475
2535,10.098,Wild,7.0,1454,10178.0,115.0,Adventure,15000000,52460543,37460543,2014-12-05,349.73695333333336
2536,10.098,Wild,7.0,1454,10178.0,115.0,Biography,15000000,52460543,37460543,2014-12-05,349.73695333333336
2537,10.098,Wild,7.0,1454,10178.0,115.0,Drama,15000000,52460543,37460543,2014-12-05,349.73695333333336
2538,1.045,Wild,6.4,28,179.20000000000002,115.0,Adventure,15000000,52460543,37460543,2016-01-24,349.73695333333336
2539,1.045,Wild,6.4,28,179.20000000000002,115.0,Biography,15000000,52460543,37460543,2016-01-24,349.73695333333336
2540,1.045,Wild,6.4,28,179.20000000000002,115.0,Drama,15000000,52460543,37460543,2016-01-24,349.73695333333336
