,popularity,title,vote_average,vote_count,vote_total,runtime_minutes,genre,production_budget,domestic_profit,worldwide_profit,release_date
4932,10.098,Wild,7.0,1454,10178.0,80.0,Documentary,15000000,22880356,37460543,2014-12-05
4933,10.098,Wild,7.0,1454,10178.0,92.0,Drama,15000000,22880356,37460543,2014-12-05
4934,10.098,Wild,7.0,1454,10178.0,92.0,Romance,15000000,22880356,37460543,2014-12-05
4935,10.098,Wild,7.0,1454,10178.0,60.0,Documentary,15000000,22880356,37460543,2014-12-05
4936,1.045,Wild,6.4,28,179.20000000000002,115.0,Adventure,15000000,22880356,37460543,2016-01-24
4937,1.045,Wild,6.4,28,179.20000000000002,115.0,Biography,15000000,22880356,37460543,2016-01-24
4938,1.045,Wild,6.4,28,179.20000000000002,115.0,Drama,15000000,22880356,37460543,2016-01-24
4939,1.045,Wild,6.4,28,179.20000000000002,97.0,Drama,15000000,22880356,37460543,2016-01-24
4940,1.045,Wild,6.4,28,179.20000000000002,80.0,Documentary,15000000,22880356,37460543,2016-01-24
4941,1.045,Wild,6.4,28,179.20000000000002,92.0,Drama,15000000,22880356,37460543,2016-01-24
4942,1.045,Wild,6.4,28,179.20000000000002,92.0,Romance,15000000,22880356,37460543,2016-01-24
4943,1.045,Wild,6.4,28,179.20000000000002,60.0,Documentary,15000000,22880356,37460543,2016-01-24
4944,10.062,Kill the Messenger,6.6,507,3346.2,112.0,Biography,5000000,-2549154,1656705,2014-10-10
4945,10.062,Kill the Messenger,6.6,507,3346.2,112.0,Crime,5000000,-2549154,1656705,2014-10-10
4946,10.062,Kill the Messenger,6.6,507,3346.2,112.0,Drama,5000000,-2549154,1656705,2014-10-10
4947,10.059,Falcon Rising,5.8,126,730.8,103.0,Action,4500000,-4488226,-4488226,2014-09-05
4948,10.059,Falcon Rising,5.8,126,730.8,103.0,Adventure,4500000,-4488226,-4488226,2014-09-05
4949,10.032,The Signal,5.9,901,5315.900000000001,97.0,Drama,4000000,-3399104,-1334678,2014-06-13
4950,10.032,The Signal,5.9,901,5315.900000000001,97.0,Drama,50000,201150,356299,2014-06-13
4951,10.032,The Signal,5.9,901,5315.900000000001,97.0,Mystery,4000000,-3399104,-1334678,2014-06-13
4952,10.032,The Signal,5.9,901,5315.900000000001,97.0,Mystery,50000,201150,356299,2014-06-13
4953,10.032,The Signal,5.9,901,5315.900000000001,97.0,Sci-Fi,4000000,-3399104,-1334678,2014-06-13
4954,10.032,The Signal,5.9,901,5315.900000000001,97.0,Sci-Fi,50000,201150,356299,2014-06-13
4955,0.6609999999999999,The Signal,7.0,2,14.0,97.0,Drama,4000000,-3399104,-1334678,2015-07-08
4956,0.6609999999999999,The Signal,7.0,2,14.0,97.0,Drama,50000,201150,356299,2015-07-08
4957,0.6609999999999999,The Signal,7.0,2,14.0,97.0,Mystery,4000000,-3399104,-1334678,2015-07-08
4958,0.6609999999999999,The Signal,7.0,2,14.0,97.0,Mystery,50000,201150,356299,2015-07-08
4959,0.6609999999999999,The Signal,7.0,2,14.0,97.0,Sci-Fi,4000000,-3399104,-1334678,2015-07-08
4960,0.6609999999999999,The Signal,7.0,2,14.0,97.0,Sci-Fi,50000,201150,356299,2015-07-08
4961,9.723,Frontera,6.3,80,504.0,98.0,Action,2300000,-2240304,-2240304,2014-09-05
4962,9.723,Frontera,6.3,80,504.0,98.0,Drama,2300000,-2240304,-2240304,2014-09-05
4963,9.723,Frontera,6.3,80,504.0,98.0,Thriller,2300000,-2240304,-2240304,2014-09-05
4964,9.723,Frontera,6.3,80,504.0,103.0,Drama,2300000,-2240304,-2240304,2014-09-05
4965,9.723,Frontera,6.3,80,504.0,103.0,Thriller,2300000,-2240304,-2240304,2014-09-05
4966,9.723,Frontera,6.3,80,504.0,103.0,Western,2300000,-2240304,-2240304,2014-09-05
4967,9.723,Frontera,6.3,80,504.0,,Drama,2300000,-2240304,-2240304,2014-09-05
4968,9.723,Frontera,6.3,80,504.0,82.0,Crime,2300000,-2240304,-2240304,2014-09-05
4969,9.723,Frontera,6.3,80,504.0,82.0,Drama,2300000,-2240304,-2240304,2014-09-05
4970,9.723,Frontera,6.3,80,504.0,82.0,Family,2300000,-2240304,-2240304,2014-09-05
4971,9.647,The Best Years of Our Lives,7.8,243,1895.3999999999999,,Comedy,2100000,21500000,21500000,1946-12-25
4972,9.582,The Railway Man,6.9,408,2815.2000000000003,116.0,Biography,18000000,-13561562,5910210,2014-04-11
4973,9.582,The Railway Man,6.9,408,2815.2000000000003,116.0,Drama,18000000,-13561562,5910210,2014-04-11
4974,9.582,The Railway Man,6.9,408,2815.2000000000003,116.0,Romance,18000000,-13561562,5910210,2014-04-11
4975,9.541,Selma,7.5,1354,10155.0,128.0,Biography,20000000,32076908,46776576,2014-12-25
4976,9.541,Selma,7.5,1354,10155.0,128.0,Drama,20000000,32076908,46776576,2014-12-25
4977,9.541,Selma,7.5,1354,10155.0,128.0,History,20000000,32076908,46776576,2014-12-25
4978,9.516,Bad Words,6.4,451,2886.4,89.0,Comedy,10000000,-2220386,-2156855,2014-03-14
4979,9.516,Bad Words,6.4,451,2886.4,89.0,Drama,10000000,-2220386,-2156855,2014-03-14
4980,9.446,Paranormal Activity: The Marked Ones,5.3,752,3985.6,84.0,Horror,5000000,27462372,85904854,2014-01-03
4981,9.446,Paranormal Activity: The Marked Ones,5.3,752,3985.6,84.0,Mystery,5000000,27462372,85904854,2014-01-03
4982,9.446,Paranormal Activity: The Marked Ones,5.3,752,3985.6,84.0,Thriller,5000000,27462372,85904854,2014-01-03
4983,9.362,Skin Trade,5.6,96,537.5999999999999,78.0,Documentary,9000000,-8998758,-8998758,2014-11-07
4984,9.362,Skin Trade,5.6,96,537.5999999999999,96.0,Action,9000000,-8998758,-8998758,2014-11-07
4985,9.362,Skin Trade,5.6,96,537.5999999999999,96.0,Crime,9000000,-8998758,-8998758,2014-11-07
4986,9.362,Skin Trade,5.6,96,537.5999999999999,96.0,Thriller,9000000,-8998758,-8998758,2014-11-07
4987,9.194,Brick Mansions,5.9,909,5363.1,90.0,Action,28000000,-7603171,45421224,2014-04-25
4988,9.194,Brick Mansions,5.9,909,5363.1,90.0,Crime,28000000,-7603171,45421224,2014-04-25
4989,9.191,Two Night Stand,6.5,1241,8066.5,86.0,Comedy,1600000,-1584400,-731919,2014-09-26
4990,9.191,Two Night Stand,6.5,1241,8066.5,86.0,Romance,1600000,-1584400,-731919,2014-09-26
4991,9.128,Locke,6.9,1370,9453.0,85.0,Drama,2000000,-629354,88390,2014-04-25
4992,9.118,Muppets Most Wanted,6.2,473,2932.6,107.0,Adventure,55000000,-3821107,24312301,2014-03-21
4993,9.118,Muppets Most Wanted,6.2,473,2932.6,107.0,Comedy,55000000,-3821107,24312301,2014-03-21
4994,9.118,Muppets Most Wanted,6.2,473,2932.6,107.0,Crime,55000000,-3821107,24312301,2014-03-21
4995,9.019,Rosewater,6.7,121,810.7,103.0,Biography,10000000,-6871059,-6814283,2014-11-07
4996,9.019,Rosewater,6.7,121,810.7,103.0,Drama,10000000,-6871059,-6814283,2014-11-07
4997,8.884,Into the Storm,5.8,1169,6780.2,67.0,Documentary,50000000,-2397806,100429371,2014-08-08
4998,8.884,Into the Storm,5.8,1169,6780.2,89.0,Action,50000000,-2397806,100429371,2014-08-08
4999,8.884,Into the Storm,5.8,1169,6780.2,89.0,Adventure,50000000,-2397806,100429371,2014-08-08
5000,8.884,Into the Storm,5.8,1169,6780.2,89.0,Drama,50000000,-2397806,100429371,2014-08-08
5001,8.807,The Gambler,5.8,783,4541.4,105.0,Drama,25000000,8680992,13718031,2014-12-25
5002,8.807,The Gambler,5.8,783,4541.4,105.0,Drama,3000000,-2948227,-2898227,2014-12-25
5003,8.807,The Gambler,5.8,783,4541.4,111.0,Crime,25000000,8680992,13718031,2014-12-25
5004,8.807,The Gambler,5.8,783,4541.4,111.0,Crime,3000000,-2948227,-2898227,2014-12-25
5005,8.807,The Gambler,5.8,783,4541.4,111.0,Drama,25000000,8680992,13718031,2014-12-25
5006,8.807,The Gambler,5.8,783,4541.4,111.0,Drama,3000000,-2948227,-2898227,2014-12-25
5007,8.807,The Gambler,5.8,783,4541.4,111.0,Thriller,25000000,8680992,13718031,2014-12-25
5008,8.807,The Gambler,5.8,783,4541.4,111.0,Thriller,3000000,-2948227,-2898227,2014-12-25
5009,8.807,The Gambler,5.8,783,4541.4,52.0,Documentary,25000000,8680992,13718031,2014-12-25
5010,8.807,The Gambler,5.8,783,4541.4,52.0,Documentary,3000000,-2948227,-2898227,2014-12-25
5011,8.807,The Gambler,5.8,783,4541.4,109.0,Drama,25000000,8680992,13718031,2014-12-25
5012,8.807,The Gambler,5.8,783,4541.4,109.0,Drama,3000000,-2948227,-2898227,2014-12-25
5013,8.807,The Gambler,5.8,783,4541.4,109.0,Thriller,25000000,8680992,13718031,2014-12-25
5014,8.807,The Gambler,5.8,783,4541.4,109.0,Thriller,3000000,-2948227,-2898227,2014-12-25
5015,8.807,The Gambler,5.8,783,4541.4,121.0,Action,25000000,8680992,13718031,2014-12-25
5016,8.807,The Gambler,5.8,783,4541.4,121.0,Action,3000000,-2948227,-2898227,2014-12-25
5017,8.807,The Gambler,5.8,783,4541.4,121.0,Sci-Fi,25000000,8680992,13718031,2014-12-25
5018,8.807,The Gambler,5.8,783,4541.4,121.0,Sci-Fi,3000000,-2948227,-2898227,2014-12-25
5019,8.807,The Gambler,5.8,783,4541.4,121.0,Thriller,25000000,8680992,13718031,2014-12-25
5020,8.807,The Gambler,5.8,783,4541.4,121.0,Thriller,3000000,-2948227,-2898227,2014-12-25
5021,8.776,Endless Love,6.8,990,6732.0,104.0,Drama,20000000,3438250,14718173,2014-02-14
5022,8.776,Endless Love,6.8,990,6732.0,104.0,Romance,20000000,3438250,14718173,2014-02-14
5023,8.687000000000001,The Giver,6.5,3075,19987.5,97.0,Drama,25000000,20090374,41540205,2014-08-11
5024,8.687000000000001,The Giver,6.5,3075,19987.5,97.0,Romance,25000000,20090374,41540205,2014-08-11
5025,8.687000000000001,The Giver,6.5,3075,19987.5,97.0,Sci-Fi,25000000,20090374,41540205,2014-08-11
5026,8.655,Tusk,5.3,601,3185.2999999999997,102.0,Comedy,3000000,-1178017,-1112446,2014-09-19
5027,8.655,Tusk,5.3,601,3185.2999999999997,102.0,Drama,3000000,-1178017,-1112446,2014-09-19
5028,8.655,Tusk,5.3,601,3185.2999999999997,102.0,Horror,3000000,-1178017,-1112446,2014-09-19
5029,8.649,That Awkward Moment,6.1,1759,10729.9,94.0,Comedy,8000000,18068955,45068955,2014-01-31
5030,8.649,That Awkward Moment,6.1,1759,10729.9,94.0,Romance,8000000,18068955,45068955,2014-01-31
5031,8.622,The Best of Me,7.3,1512,11037.6,118.0,Drama,26000000,766213,15059418,2014-10-17
5032,8.622,The Best of Me,7.3,1512,11037.6,118.0,Romance,26000000,766213,15059418,2014-10-17
5033,8.57,Joe,6.6,514,3392.3999999999996,117.0,Crime,4000000,-3626625,-3626625,2014-04-11
5034,8.57,Joe,6.6,514,3392.3999999999996,117.0,Drama,4000000,-3626625,-3626625,2014-04-11
5035,8.57,Joe,6.6,514,3392.3999999999996,,Documentary,4000000,-3626625,-3626625,2014-04-11
5036,8.57,Joe,6.6,514,3392.3999999999996,5.0,Biography,4000000,-3626625,-3626625,2014-04-11
5037,8.57,Joe,6.6,514,3392.3999999999996,5.0,Documentary,4000000,-3626625,-3626625,2014-04-11
5038,8.57,Joe,6.6,514,3392.3999999999996,,Drama,4000000,-3626625,-3626625,2014-04-11
5039,8.465,About Last Night,6.0,312,1872.0,100.0,Comedy,13000000,35637684,37445860,2014-02-14
5040,8.465,About Last Night,6.0,312,1872.0,100.0,Romance,13000000,35637684,37445860,2014-02-14
5041,8.459,I Origins,7.6,1814,13786.4,106.0,Drama,1000000,-663528,-147601,2014-07-18
5042,8.459,I Origins,7.6,1814,13786.4,106.0,Romance,1000000,-663528,-147601,2014-07-18
5043,8.459,I Origins,7.6,1814,13786.4,106.0,Sci-Fi,1000000,-663528,-147601,2014-07-18
5044,8.295,Addicted,5.3,103,545.9,106.0,Drama,5000000,12390770,12499242,2014-10-10
5045,8.295,Addicted,5.3,103,545.9,106.0,Thriller,5000000,12390770,12499242,2014-10-10
5046,8.295,Addicted,5.3,103,545.9,97.0,Documentary,5000000,12390770,12499242,2014-10-10
5047,8.295,Addicted,5.3,103,545.9,97.0,Music,5000000,12390770,12499242,2014-10-10
5048,8.295,Addicted,5.3,103,545.9,55.0,Comedy,5000000,12390770,12499242,2014-10-10
5049,8.295,Addicted,5.3,103,545.9,54.0,Drama,5000000,12390770,12499242,2014-10-10
5050,8.289,Son of God,6.4,123,787.2,80.0,Documentary,22000000,37700064,48949793,2014-02-28
5051,8.289,Son of God,6.4,123,787.2,138.0,Biography,22000000,37700064,48949793,2014-02-28
5052,8.289,Son of God,6.4,123,787.2,138.0,Drama,22000000,37700064,48949793,2014-02-28
5053,8.289,Son of God,6.4,123,787.2,138.0,History,22000000,37700064,48949793,2014-02-28
5054,8.26,The Hundred-Foot Journey,7.3,785,5730.5,122.0,Comedy,22000000,32235441,72270488,2014-08-08
5055,8.26,The Hundred-Foot Journey,7.3,785,5730.5,122.0,Drama,22000000,32235441,72270488,2014-08-08
5056,8.25,Think Like a Man Too,6.3,319,2009.7,106.0,Comedy,24000000,41028687,46027933,2014-06-20
5057,8.25,Think Like a Man Too,6.3,319,2009.7,106.0,Romance,24000000,41028687,46027933,2014-06-20
5058,8.235,And So It Goes,5.9,264,1557.6000000000001,94.0,Comedy,18000000,-2839199,-79987,2014-07-25
5059,8.235,And So It Goes,5.9,264,1557.6000000000001,94.0,Drama,18000000,-2839199,-79987,2014-07-25
5060,8.235,And So It Goes,5.9,264,1557.6000000000001,94.0,Romance,18000000,-2839199,-79987,2014-07-25
5061,8.232000000000001,Obvious Child,6.7,256,1715.2,84.0,Comedy,1000000,2122616,2324070,2014-06-06
5062,8.232000000000001,Obvious Child,6.7,256,1715.2,84.0,Drama,1000000,2122616,2324070,2014-06-06
5063,8.232000000000001,Obvious Child,6.7,256,1715.2,84.0,Romance,1000000,2122616,2324070,2014-06-06
5064,8.232000000000001,The Homesman,6.5,389,2528.5,122.0,Drama,16000000,-13570011,-7782429,2014-08-29
5065,8.232000000000001,The Homesman,6.5,389,2528.5,122.0,Western,16000000,-13570011,-7782429,2014-08-29
5066,8.05,Black or White,6.8,193,1312.3999999999999,121.0,Drama,9000000,12571189,12971021,2015-01-30
5067,8.05,Black or White,6.8,193,1312.3999999999999,135.0,Action,9000000,12571189,12971021,2015-01-30
5068,8.05,Black or White,6.8,193,1312.3999999999999,135.0,Drama,9000000,12571189,12971021,2015-01-30
5069,8.05,Black or White,6.8,193,1312.3999999999999,135.0,Thriller,9000000,12571189,12971021,2015-01-30
5070,8.05,Black or White,6.8,193,1312.3999999999999,121.0,Drama,9000000,12571189,12971021,2015-01-30
5071,8.05,Black or White,6.8,193,1312.3999999999999,135.0,Action,9000000,12571189,12971021,2015-01-30
5072,8.05,Black or White,6.8,193,1312.3999999999999,135.0,Drama,9000000,12571189,12971021,2015-01-30
5073,8.05,Black or White,6.8,193,1312.3999999999999,135.0,Thriller,9000000,12571189,12971021,2015-01-30
5074,8.03,Rudderless,7.4,149,1102.6000000000001,105.0,Comedy,5000000,-4943999,-4432781,2014-10-17
5075,8.03,Rudderless,7.4,149,1102.6000000000001,105.0,Drama,5000000,-4943999,-4432781,2014-10-17
5076,8.03,Rudderless,7.4,149,1102.6000000000001,105.0,Music,5000000,-4943999,-4432781,2014-10-17
5077,8.022,While We're Young,5.9,609,3593.1000000000004,97.0,Comedy,10000000,-2417935,7503828,2015-04-17
5078,8.022,While We're Young,5.9,609,3593.1000000000004,97.0,Drama,10000000,-2417935,7503828,2015-04-17
5079,8.022,While We're Young,5.9,609,3593.1000000000004,97.0,Mystery,10000000,-2417935,7503828,2015-04-17
5080,8.022,While We're Young,5.9,609,3593.1000000000004,97.0,Comedy,10000000,-2417935,7503828,2015-04-17
5081,8.022,While We're Young,5.9,609,3593.1000000000004,97.0,Drama,10000000,-2417935,7503828,2015-04-17
5082,8.022,While We're Young,5.9,609,3593.1000000000004,97.0,Mystery,10000000,-2417935,7503828,2015-04-17
5083,7.883999999999999,Mr. Turner,6.5,301,1956.5,150.0,Biography,14000000,-10041454,11187026,2014-12-19
5084,7.883999999999999,Mr. Turner,6.5,301,1956.5,150.0,Drama,14000000,-10041454,11187026,2014-12-19
5085,7.883999999999999,Mr. Turner,6.5,301,1956.5,150.0,History,14000000,-10041454,11187026,2014-12-19
5086,7.874,Barbecue,5.8,383,2221.4,98.0,Comedy,10000000,-9999612,-9752435,2014-09-14
5087,7.874,Barbecue,5.8,383,2221.4,102.0,Documentary,10000000,-9999612,-9752435,2014-09-14
5088,0.7759999999999999,Barbecue,7.5,13,97.5,98.0,Comedy,10000000,-9999612,-9752435,2017-03-10
5089,0.7759999999999999,Barbecue,7.5,13,97.5,102.0,Documentary,10000000,-9999612,-9752435,2017-03-10
5090,7.845,Wish I Was Here,6.6,440,2904.0,106.0,Comedy,6000000,-2408701,591365,2014-01-18
5091,7.845,Wish I Was Here,6.6,440,2904.0,106.0,Drama,6000000,-2408701,591365,2014-01-18
5092,7.8210000000000015,Veronica Mars,6.7,699,4683.3,107.0,Crime,6000000,-2677873,-2514617,2014-03-14
5093,7.8210000000000015,Veronica Mars,6.7,699,4683.3,107.0,Drama,6000000,-2677873,-2514617,2014-03-14
5094,7.8210000000000015,Veronica Mars,6.7,699,4683.3,107.0,Mystery,6000000,-2677873,-2514617,2014-03-14
5095,7.771,Million Dollar Arm,6.8,353,2400.4,124.0,Biography,25000000,11447959,14217912,2014-05-16
5096,7.771,Million Dollar Arm,6.8,353,2400.4,124.0,Drama,25000000,11447959,14217912,2014-05-16
5097,7.771,Million Dollar Arm,6.8,353,2400.4,124.0,Sport,25000000,11447959,14217912,2014-05-16
5098,7.717,Beyond the Lights,7.0,238,1666.0,116.0,Drama,7000000,7618727,7618727,2014-11-14
5099,7.717,Beyond the Lights,7.0,238,1666.0,116.0,Music,7000000,7618727,7618727,2014-11-14
5100,7.717,Beyond the Lights,7.0,238,1666.0,116.0,Romance,7000000,7618727,7618727,2014-11-14
5101,7.717,Beyond the Lights,7.0,238,1666.0,116.0,Drama,7000000,7618727,7618727,2014-11-14
5102,7.717,Beyond the Lights,7.0,238,1666.0,116.0,Music,7000000,7618727,7618727,2014-11-14
5103,7.717,Beyond the Lights,7.0,238,1666.0,116.0,Romance,7000000,7618727,7618727,2014-11-14
5104,7.568,Ida,7.3,455,3321.5,82.0,Drama,2600000,1227060,12698355,2014-05-02
5105,7.51,Feast,8.0,578,4624.0,,Horror,3200000,-3143869,-2509128,2014-11-07
5106,7.455,Dear White People,6.1,296,1805.6,108.0,Comedy,1250000,3154154,4153771,2014-10-17
5107,7.455,Dear White People,6.1,296,1805.6,108.0,Drama,1250000,3154154,4153771,2014-10-17
5108,7.455,Dear White People,6.1,296,1805.6,108.0,Romance,1250000,3154154,4153771,2014-10-17
5109,7.403,Dolphin Tale 2,6.7,173,1159.1000000000001,107.0,Drama,36000000,6024533,21824533,2014-09-12
5110,7.403,Dolphin Tale 2,6.7,173,1159.1000000000001,107.0,Family,36000000,6024533,21824533,2014-09-12
5111,7.285,The Young and Prodigious T.S. Spivet,6.7,389,2606.3,105.0,Action,33000000,-32823153,-32642313,2014-10-26
5112,7.285,The Young and Prodigious T.S. Spivet,6.7,389,2606.3,105.0,Adventure,33000000,-32823153,-32642313,2014-10-26
5113,7.285,The Young and Prodigious T.S. Spivet,6.7,389,2606.3,105.0,Comedy,33000000,-32823153,-32642313,2014-10-26
5114,7.254,Dom Hemingway,5.8,302,1751.6,93.0,Comedy,7000000,-6476489,-5142542,2014-04-03
5115,7.254,Dom Hemingway,5.8,302,1751.6,93.0,Crime,7000000,-6476489,-5142542,2014-04-03
5116,7.254,Dom Hemingway,5.8,302,1751.6,93.0,Drama,7000000,-6476489,-5142542,2014-04-03
5117,7.189,Earth to Echo,5.7,377,2148.9,91.0,Adventure,13000000,25934842,29174545,2014-07-02
5118,7.189,Earth to Echo,5.7,377,2148.9,91.0,Family,13000000,25934842,29174545,2014-07-02
5119,7.189,Earth to Echo,5.7,377,2148.9,91.0,Sci-Fi,13000000,25934842,29174545,2014-07-02
5120,6.948,A Haunted House 2,5.5,597,3283.5,86.0,Comedy,4000000,13329487,17206861,2014-04-18
5121,6.948,A Haunted House 2,5.5,597,3283.5,86.0,Fantasy,4000000,13329487,17206861,2014-04-18
5122,6.933,Jersey Boys,6.9,380,2622.0,134.0,Biography,40000000,7047013,25282732,2014-06-20
5123,6.933,Jersey Boys,6.9,380,2622.0,134.0,Drama,40000000,7047013,25282732,2014-06-20
5124,6.933,Jersey Boys,6.9,380,2622.0,134.0,Music,40000000,7047013,25282732,2014-06-20
5125,6.783,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,817,5065.400000000001,81.0,Comedy,28000000,38954149,73379287,2014-10-10
5126,6.783,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,817,5065.400000000001,81.0,Family,28000000,38954149,73379287,2014-10-10
5127,6.7810000000000015,Thunder and the House of Magic,6.3,196,1234.8,85.0,Adventure,34000000,-33995909,28582520,2014-07-25
5128,6.7810000000000015,Thunder and the House of Magic,6.3,196,1234.8,85.0,Animation,34000000,-33995909,28582520,2014-07-25
5129,6.7810000000000015,Thunder and the House of Magic,6.3,196,1234.8,85.0,Comedy,34000000,-33995909,28582520,2014-07-25
5130,6.605,The Calling,5.7,110,627.0,108.0,Drama,160000,-127908,-127908,2014-08-05
5131,6.605,The Calling,5.7,110,627.0,108.0,Thriller,160000,-127908,-127908,2014-08-05
5132,6.605,The Calling,5.7,110,627.0,84.0,Documentary,160000,-127908,-127908,2014-08-05
5133,6.605,The Calling,5.7,110,627.0,84.0,Drama,160000,-127908,-127908,2014-08-05
5134,6.605,The Calling,5.7,110,627.0,92.0,Action,160000,-127908,-127908,2014-08-05
5135,6.605,The Calling,5.7,110,627.0,92.0,Drama,160000,-127908,-127908,2014-08-05
5136,6.605,The Calling,5.7,110,627.0,92.0,Family,160000,-127908,-127908,2014-08-05
5137,6.605,The Calling,5.7,110,627.0,46.0,Biography,160000,-127908,-127908,2014-08-05
5138,6.605,The Calling,5.7,110,627.0,10.0,Documentary,160000,-127908,-127908,2014-08-05
5139,6.322,Top Five,6.3,281,1770.3,102.0,Comedy,12000000,13317379,14001741,2014-12-12
5140,6.322,Top Five,6.3,281,1770.3,102.0,Romance,12000000,13317379,14001741,2014-12-12
5141,6.2879999999999985,Get on Up,6.7,251,1681.7,139.0,Biography,30000000,569935,3339868,2014-08-01
5142,6.2879999999999985,Get on Up,6.7,251,1681.7,139.0,Drama,30000000,569935,3339868,2014-08-01
5143,6.2879999999999985,Get on Up,6.7,251,1681.7,139.0,Music,30000000,569935,3339868,2014-08-01
5144,6.2410000000000005,Elsa & Fred,6.2,48,297.6,93.0,Comedy,10000000,-9932343,-9802099,2014-03-07
5145,6.2410000000000005,Elsa & Fred,6.2,48,297.6,93.0,Drama,10000000,-9932343,-9802099,2014-03-07
5146,6.2410000000000005,Elsa & Fred,6.2,48,297.6,93.0,Romance,10000000,-9932343,-9802099,2014-03-07
5147,6.206,Song One,5.6,126,705.5999999999999,86.0,Drama,6000000,-5967749,-5562911,2015-01-23
5148,6.206,Song One,5.6,126,705.5999999999999,86.0,Music,6000000,-5967749,-5562911,2015-01-23
5149,6.206,Song One,5.6,126,705.5999999999999,86.0,Drama,6000000,-5967749,-5562911,2015-01-23
5150,6.206,Song One,5.6,126,705.5999999999999,86.0,Music,6000000,-5967749,-5562911,2015-01-23
5151,6.1610000000000005,The Mule,6.4,77,492.8,100.0,Comedy,50000000,53804407,120857676,2014-03-10
5152,6.1610000000000005,The Mule,6.4,77,492.8,100.0,Drama,50000000,53804407,120857676,2014-03-10
5153,6.1610000000000005,The Mule,6.4,77,492.8,103.0,Comedy,50000000,53804407,120857676,2014-03-10
5154,6.1610000000000005,The Mule,6.4,77,492.8,103.0,Crime,50000000,53804407,120857676,2014-03-10
5155,6.1610000000000005,The Mule,6.4,77,492.8,103.0,Drama,50000000,53804407,120857676,2014-03-10
5156,6.1610000000000005,The Mule,6.4,77,492.8,116.0,Crime,50000000,53804407,120857676,2014-03-10
5157,6.1610000000000005,The Mule,6.4,77,492.8,116.0,Drama,50000000,53804407,120857676,2014-03-10
5158,6.1610000000000005,The Mule,6.4,77,492.8,116.0,Thriller,50000000,53804407,120857676,2014-03-10
5159,33.83,The Mule,6.5,1584,10296.0,100.0,Comedy,50000000,53804407,120857676,2018-12-14
5160,33.83,The Mule,6.5,1584,10296.0,100.0,Drama,50000000,53804407,120857676,2018-12-14
5161,33.83,The Mule,6.5,1584,10296.0,103.0,Comedy,50000000,53804407,120857676,2018-12-14
5162,33.83,The Mule,6.5,1584,10296.0,103.0,Crime,50000000,53804407,120857676,2018-12-14
5163,33.83,The Mule,6.5,1584,10296.0,103.0,Drama,50000000,53804407,120857676,2018-12-14
5164,33.83,The Mule,6.5,1584,10296.0,116.0,Crime,50000000,53804407,120857676,2018-12-14
5165,33.83,The Mule,6.5,1584,10296.0,116.0,Drama,50000000,53804407,120857676,2018-12-14
5166,33.83,The Mule,6.5,1584,10296.0,116.0,Thriller,50000000,53804407,120857676,2018-12-14
5167,6.08,When the Game Stands Tall,6.6,185,1221.0,115.0,Drama,15000000,15127963,15138912,2014-08-22
5168,6.08,When the Game Stands Tall,6.6,185,1221.0,115.0,Family,15000000,15127963,15138912,2014-08-22
5169,6.08,When the Game Stands Tall,6.6,185,1221.0,115.0,Sport,15000000,15127963,15138912,2014-08-22
5170,5.925,Gloria,6.5,83,539.5,110.0,Comedy,30000000,-25832507,-25032507,2014-01-23
5171,5.925,Gloria,6.5,83,539.5,110.0,Drama,30000000,-25832507,-25032507,2014-01-23
5172,5.925,Gloria,6.5,83,539.5,110.0,Romance,30000000,-25832507,-25032507,2014-01-23
5173,5.925,Gloria,6.5,83,539.5,126.0,Biography,30000000,-25832507,-25032507,2014-01-23
5174,5.925,Gloria,6.5,83,539.5,126.0,Drama,30000000,-25832507,-25032507,2014-01-23
5175,5.925,Gloria,6.5,83,539.5,126.0,Music,30000000,-25832507,-25032507,2014-01-23
5176,5.893,Devil's Due,4.5,303,1363.5,89.0,Horror,7000000,8821461,29146087,2014-01-17
5177,5.893,Devil's Due,4.5,303,1363.5,89.0,Mystery,7000000,8821461,29146087,2014-01-17
5178,5.893,Devil's Due,4.5,303,1363.5,89.0,Thriller,7000000,8821461,29146087,2014-01-17
5179,5.888,The Lunchbox,7.3,350,2555.0,104.0,Drama,1700000,2531500,10531500,2014-02-28
5180,5.888,The Lunchbox,7.3,350,2555.0,104.0,Romance,1700000,2531500,10531500,2014-02-28
5181,5.7810000000000015,Grace,4.6,78,358.79999999999995,98.0,Crime,5000000,-4991703,-4991703,2014-10-28
5182,5.7810000000000015,Grace,4.6,78,358.79999999999995,98.0,Drama,5000000,-4991703,-4991703,2014-10-28
5183,5.7810000000000015,Grace,4.6,78,358.79999999999995,98.0,Horror,5000000,-4991703,-4991703,2014-10-28
5184,5.7810000000000015,Grace,4.6,78,358.79999999999995,95.0,Drama,5000000,-4991703,-4991703,2014-10-28
5185,5.7810000000000015,Grace,4.6,78,358.79999999999995,90.0,Comedy,5000000,-4991703,-4991703,2014-10-28
5186,5.7810000000000015,Grace,4.6,78,358.79999999999995,90.0,Crime,5000000,-4991703,-4991703,2014-10-28
5187,5.7810000000000015,Grace,4.6,78,358.79999999999995,90.0,Romance,5000000,-4991703,-4991703,2014-10-28
